State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Full_Location,Latitude,Longitude,Latitude_rad,Longitude_rad,Cluster_500m,Cluster_1000m,Cluster_2000m
OSUN,ATAKUMOSA EAST,FOREST RESERVE  1,29-01-07-005,SOKOTO S.B OJO,143,312,True,-1,False,False,False,False,UNKNOWN,68,0,75,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/005/005-1677365274.pdf,"SOKOTO S.B OJO, FOREST RESERVE  1, ATAKUMOSA EAST, OSUN, Nigeria",7.4771604,4.7898731,0.1305010676797362,0.0835990563477076,1,1,1
OSUN,ATAKUMOSA EAST,FOREST RESERVE  1,29-01-07-006,SOKOTO S.B OJO,143,312,True,-1,False,False,False,False,UNKNOWN,155,3,102,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/005/005-1677365274.pdf,"SOKOTO S.B OJO, FOREST RESERVE  1, ATAKUMOSA EAST, OSUN, Nigeria",7.4771604,4.7898731,0.1305010676797362,0.0835990563477076,1,1,1
OSUN,ATAKUMOSA EAST,FOREST RESERVE  1,29-01-07-007,OWADA,70,170,True,-1,False,False,False,False,UNKNOWN,34,1,34,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/07/pu/007/007-1677367229.pdf,"OWADA, FOREST RESERVE  1, ATAKUMOSA EAST, OSUN, Nigeria",7.4771604,4.7898731,0.1305010676797362,0.0835990563477076,1,1,1
OSUN,ATAKUMOSA EAST,FOREST RESERVE  II,29-01-08-002,GRAMMAR SCHOOL ALAKA,252,619,True,-1,False,False,False,False,UNKNOWN,153,0,95,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/08/pu/002/002-1677364614.pdf,"GRAMMAR SCHOOL ALAKA, FOREST RESERVE  II, ATAKUMOSA EAST, OSUN, Nigeria",7.3838709,4.9402863,0.12887285874719698,0.08622426192616835,-1,-1,-1
OSUN,ATAKUMOSA EAST,FOREST RESERVE  II,29-01-08-003,L.A. SCHOOL LABOSIPO,215,579,True,-1,False,False,False,False,UNKNOWN,122,0,92,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/08/pu/003/003-1677363036.pdf,"L.A. SCHOOL LABOSIPO, FOREST RESERVE  II, ATAKUMOSA EAST, OSUN, Nigeria",7.3838709,4.9402863,0.12887285874719698,0.08622426192616835,-1,-1,-1
OSUN,ATAKUMOSA EAST,FOREST RESERVE  II,29-01-08-004,TIMOLAJA AROWOJOBE,235,607,True,-1,False,False,False,False,UNKNOWN,76,0,151,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/08/pu/004/004-1677367605.pdf,"TIMOLAJA AROWOJOBE, FOREST RESERVE  II, ATAKUMOSA EAST, OSUN, Nigeria",7.3838709,4.9402863,0.12887285874719698,0.08622426192616835,-1,-1,-1
OSUN,ATAKUMOSA EAST,FOREST RESERVE  II,29-01-08-005,L.A. SCHOOL AREWA,131,319,True,-1,False,False,False,False,UNKNOWN,56,1,72,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/08/pu/005/005-1677383618.pdf,"L.A. SCHOOL AREWA, FOREST RESERVE  II, ATAKUMOSA EAST, OSUN, Nigeria",7.3838709,4.9402863,0.12887285874719698,0.08622426192616835,-1,-1,-1
OSUN,ATAKUMOSA EAST,FAFORIJI,29-01-09-004,AGBON JEGEDE,157,589,True,-1,False,False,False,False,UNKNOWN,3,0,149,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/004/004-1677361654.pdf,"AGBON JEGEDE, FAFORIJI, ATAKUMOSA EAST, OSUN, Nigeria",7.3162559,4.7174062,0.127692754373461,0.08233427034399413,-1,-1,-1
OSUN,ATAKUMOSA EAST,FAFORIJI,29-01-09-005,"SURAJU PRY. SCHOOL, ERINSEBIJA",109,380,True,-1,False,False,False,False,UNKNOWN,4,0,103,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/005/005-1677362122.pdf,"SURAJU PRY. SCHOOL, ERINSEBIJA, FAFORIJI, ATAKUMOSA EAST, OSUN, Nigeria",7.3162559,4.7174062,0.127692754373461,0.08233427034399413,-1,-1,-1
OSUN,ATAKUMOSA EAST,FAFORIJI,29-01-09-006,COMM. PRY. SCHOOL OMI-ODO,88,229,True,-1,False,False,False,False,UNKNOWN,7,0,80,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/006/006-1677361775.pdf,"COMM. PRY. SCHOOL OMI-ODO, FAFORIJI, ATAKUMOSA EAST, OSUN, Nigeria",7.3162559,4.7174062,0.127692754373461,0.08233427034399413,-1,-1,-1
OSUN,ATAKUMOSA EAST,FAFORIJI,29-01-09-008,EHIN-OKE,77,208,True,-1,False,False,False,False,UNKNOWN,5,0,72,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/09/pu/008/008-1677361607.pdf,"EHIN-OKE, FAFORIJI, ATAKUMOSA EAST, OSUN, Nigeria",7.3162559,4.7174062,0.127692754373461,0.08233427034399413,-1,-1,-1
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-002,"ST. JOHN'S PRY SCHOOL, ERINBURO",173,602,True,-1,False,False,False,False,UNKNOWN,6,2,165,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/002/002-1677367698.pdf,"ST. JOHN'S PRY SCHOOL, ERINBURO, AJEBANDELE, ATAKUMOSA EAST, OSUN, Nigeria",7.4771604,4.7898731,0.1305010676797362,0.0835990563477076,1,1,1
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-003,L.A. PRY SCHOOL AYINRIN ADEDEJI I,140,552,True,-1,False,False,False,False,UNKNOWN,13,0,127,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/003/003-1677367809.pdf,"L.A. PRY SCHOOL AYINRIN ADEDEJI I, AJEBANDELE, ATAKUMOSA EAST, OSUN, Nigeria",7.4771604,4.7898731,0.1305010676797362,0.0835990563477076,1,1,1
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-004,OPEN SPACE OLOWORU OWODE,75,315,True,-1,False,False,False,False,UNKNOWN,8,0,65,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/004/004-1677370032.pdf,"OPEN SPACE OLOWORU OWODE, AJEBANDELE, ATAKUMOSA EAST, OSUN, Nigeria",7.4771604,4.7898731,0.1305010676797362,0.0835990563477076,1,1,1
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-005,"EMMAN. PRY. SCHOOL, LAPAEDE",167,550,True,-1,False,False,False,False,UNKNOWN,3,1,162,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/01/ward/10/pu/005/005-1677365171.pdf,"EMMAN. PRY. SCHOOL, LAPAEDE, AJEBANDELE, ATAKUMOSA EAST, OSUN, Nigeria",7.4771604,4.7898731,0.1305010676797362,0.0835990563477076,1,1,1
OSUN,ATAKUMOSA EAST,AJEBANDELE,29-01-10-007,L.A. PRY SCHOOL ATORIN,154,464,True,-1,True,False,False,False,UNKNOWN,2,30,122,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3704/ward/24398/pu/97100/97100-1677525851.pdf,"L.A. PRY SCHOOL ATORIN, AJEBANDELE, ATAKUMOSA EAST, OSUN, Nigeria",7.4771604,4.7898731,0.1305010676797362,0.0835990563477076,1,1,1
OSUN,ATAKUMOSA WEST,OSU I,29-02-01-001,"METHODIST PRIMARY SCHOOL, OKE OJA - OSU",339,956,True,-1,True,False,False,False,UNKNOWN,121,9,204,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/01/pu/001/001-1677378598.pdf,"METHODIST PRIMARY SCHOOL, OKE OJA - OSU, OSU I, ATAKUMOSA WEST, OSUN, Nigeria",7.563893,4.654049,0.13201483711855147,0.08122847859914957,2,2,3
OSUN,ATAKUMOSA WEST,OSU I,29-02-01-004,"ATAKUNMOSA HIGH SCHOOL, OSU",315,997,True,-1,True,False,False,False,UNKNOWN,125,33,147,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/01/pu/004/004-1677381362.pdf,"ATAKUNMOSA HIGH SCHOOL, OSU, OSU I, ATAKUMOSA WEST, OSUN, Nigeria",7.5855682,4.6256661,0.13239314072457972,0.08073310354288528,-1,-1,-1
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-001,"APOSTOLIC PRY SCHOOL, IWARO",176,539,True,-1,True,False,False,False,UNKNOWN,94,0,72,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/001/001-1677388206.pdf,"APOSTOLIC PRY SCHOOL, IWARO, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.3993236,4.7366953,0.1291425592405199,0.08267092864874057,-1,-1,-1
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-002,"PRY SCHOOL, ILOBA",179,520,True,-1,False,False,False,False,UNKNOWN,59,0,107,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24400/pu/97106/97106-1677751123.pdf,"PRY SCHOOL, ILOBA, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.6233413,4.608482,0.1330524056882648,0.08043318441889333,-1,-1,4
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-004,"PRY SCHOOL, ALAKOWE",115,356,True,-1,True,False,False,False,UNKNOWN,59,3,45,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/004/004-1677385077.pdf,"PRY SCHOOL, ALAKOWE, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.6196985,4.5934,0.13298882683427315,0.08016995386110753,3,3,4
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-006,ODESOMI VILLAGE,134,304,True,-1,False,False,False,False,UNKNOWN,79,0,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/006/006-1677385690.pdf,"ODESOMI VILLAGE, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.6196985,4.5934,0.13298882683427315,0.08016995386110753,3,3,4
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-008,"R.C.M. PRY. SCHOOL, KAJOLA",78,190,True,-1,True,True,False,False,UNKNOWN,68,0,67,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/008/008-1677383752.pdf,"R.C.M. PRY. SCHOOL, KAJOLA, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.6196985,4.5934,0.13298882683427315,0.08016995386110753,3,3,4
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-009,"COMM. PRY. SCHOOL, ASAOBI",134,278,True,-1,True,False,False,False,UNKNOWN,20,0,112,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/009/009-1677386794.pdf,"COMM. PRY. SCHOOL, ASAOBI, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.6196985,4.5934,0.13298882683427315,0.08016995386110753,3,3,4
OSUN,ATAKUMOSA WEST,OSU II,29-02-02-010,BALOGUN VILLAGE,119,312,True,-1,False,False,False,False,UNKNOWN,75,2,37,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/02/pu/010/010-1677386339.pdf,"BALOGUN VILLAGE, OSU II, ATAKUMOSA WEST, OSUN, Nigeria",7.6196985,4.5934,0.13298882683427315,0.08016995386110753,3,3,4
OSUN,ATAKUMOSA WEST,OSU  III,29-02-03-001,"METHODIST PRY. SCHOOL, OKEOMI, OSU",296,836,True,-1,True,True,False,False,UNKNOWN,122,18,150,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/03/pu/001/001-1677383555.pdf,"METHODIST PRY. SCHOOL, OKEOMI, OSU, OSU  III, ATAKUMOSA WEST, OSUN, Nigeria",7.563893,4.654049,0.13201483711855147,0.08122847859914957,2,2,3
OSUN,ATAKUMOSA WEST,OSU  III,29-02-03-002,"METHODIST PRY. SCHOOL, OSU",180,624,True,-1,False,True,False,False,UNKNOWN,69,66,105,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/03/pu/002/002-1677381368.pdf,"METHODIST PRY. SCHOOL, OSU, OSU  III, ATAKUMOSA WEST, OSUN, Nigeria",7.563893,4.654049,0.13201483711855147,0.08122847859914957,2,2,3
OSUN,ATAKUMOSA WEST,OSU  III,29-02-03-003,"L.A. PRY. SCHOOL, ILOWO ST. OSU",299,857,True,-1,False,False,False,False,UNKNOWN,129,14,141,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/03/pu/003/003-1677381634.pdf,"L.A. PRY. SCHOOL, ILOWO ST. OSU, OSU  III, ATAKUMOSA WEST, OSUN, Nigeria",7.446713,4.687328,0.1299696603010645,0.08180930672092077,-1,-1,8
OSUN,ATAKUMOSA WEST,OSU  III,29-02-03-004,"PRY. SCHOOL, ITAMERIN",138,506,True,-1,False,True,False,False,UNKNOWN,31,3,89,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/03/pu/004/004-1677382478.pdf,"PRY. SCHOOL, ITAMERIN, OSU  III, ATAKUMOSA WEST, OSUN, Nigeria",7.5708836,4.6088854,0.13213684610524137,0.08044022507709586,-1,-1,-1
OSUN,ATAKUMOSA WEST,OSU  III,29-02-03-005,"COMM. GRAMMAR SCHOOL, AJIDO, OSU",284,776,True,-1,True,False,False,False,UNKNOWN,102,9,172,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/03/pu/005/005-1677382840.pdf,"COMM. GRAMMAR SCHOOL, AJIDO, OSU, OSU  III, ATAKUMOSA WEST, OSUN, Nigeria",7.5855682,4.6256661,0.13239314072457972,0.08073310354288528,-1,-1,-1
OSUN,ATAKUMOSA WEST,IBODI,29-02-04-003,IGILA VILLAGE,100,256,True,-1,True,True,False,False,UNKNOWN,28,2,69,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/04/pu/003/003-1677382713.pdf,"IGILA VILLAGE, IBODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5817,4.6631,0.1323256278984541,0.08138644834974758,-1,-1,-1
OSUN,ATAKUMOSA WEST,IBODI,29-02-04-004,IYERE VILLAGE,209,482,True,-1,False,False,False,False,UNKNOWN,62,6,140,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/04/pu/004/004-1677382940.pdf,"IYERE VILLAGE, IBODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5628658,4.6536981,0.13199690909647496,0.08122235423880432,2,2,3
OSUN,ATAKUMOSA WEST,IBODI,29-02-04-006,ILOTIN VILLAGE,141,293,True,-1,False,False,False,False,UNKNOWN,54,3,81,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/04/pu/006/006-1677383611.pdf,"ILOTIN VILLAGE, IBODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5633103,4.6543991,0.13200466708500008,0.08123458899686081,2,2,3
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-001,EPE VILLAGE,184,676,True,-1,False,False,False,False,UNKNOWN,2,1,179,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/001/001-1677406513.pdf,"EPE VILLAGE, IFELODUN, ATAKUMOSA WEST, OSUN, Nigeria",7.537594,4.6915484,0.13155583297856946,0.08188296659667194,-1,-1,-1
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-003,ODO IJU VILLAGE,106,387,True,-1,True,False,False,False,UNKNOWN,11,2,83,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/003/003-1677405206.pdf,"ODO IJU VILLAGE, IFELODUN, ATAKUMOSA WEST, OSUN, Nigeria",7.5883193,4.7384702,0.13244115647763136,0.08270190649763422,-1,4,5
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-004,IYEMOGUN VILLAGE,202,517,True,-1,True,False,False,False,UNKNOWN,32,1,167,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/004/004-1677402461.pdf,"IYEMOGUN VILLAGE, IFELODUN, ATAKUMOSA WEST, OSUN, Nigeria",7.6068554,4.729841,0.13276467245311027,0.08255129854582112,-1,67,5
OSUN,ATAKUMOSA WEST,IFELODUN,29-02-05-005,"METHODIST PRY. SCHOOL, IGUN",38,381,True,-1,True,False,False,False,UNKNOWN,1,1,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/05/pu/005/005-1677404010.pdf,"METHODIST PRY. SCHOOL, IGUN, IFELODUN, ATAKUMOSA WEST, OSUN, Nigeria",7.5579416,4.6908213,0.13191096559344828,0.08187027630768068,-1,-1,-1
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-001,"TOWN HALL, ITAGUNMODI  I",257,654,True,-1,True,True,False,False,UNKNOWN,50,4,107,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/001/001-1677387909.pdf,"TOWN HALL, ITAGUNMODI  I, ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325,0.13140461939750592,0.08114441481572728,4,5,6
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-003,ALABA/OWENA VILLAGE (OPEN SPACE) ,219,673,True,-1,True,False,False,False,UNKNOWN,61,4,136,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/003/003-1677390203.pdf,"ALABA/OWENA VILLAGE (OPEN SPACE) , ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325,0.13140461939750592,0.08114441481572728,4,5,6
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-004,ARAROMI VILLAGE,187,518,True,-1,False,True,False,False,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/004/004-1677391480.pdf,"ARAROMI VILLAGE, ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325,0.13140461939750592,0.08114441481572728,4,5,6
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-006,ARIGBABU VILLAGE (OPEN SPACE) ,129,326,True,-1,True,False,False,False,UNKNOWN,54,0,15,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/006/006-1677393597.pdf,"ARIGBABU VILLAGE (OPEN SPACE) , ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325,0.13140461939750592,0.08114441481572728,4,5,6
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-005,OKE IPA VILLAGE (OPEN SPACE) ,152,416,True,-1,False,False,False,False,UNKNOWN,33,4,105,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/005/005-1677392318.pdf,"OKE IPA VILLAGE (OPEN SPACE) , ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325,0.13140461939750592,0.08114441481572728,4,5,6
OSUN,ATAKUMOSA WEST,ITAGUNMODI,29-02-06-002,"TOWN HALL, ITAGUNMODI II",131,346,True,-1,False,False,False,False,UNKNOWN,53,3,54,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/06/pu/002/002-1677389010.pdf,"TOWN HALL, ITAGUNMODI II, ITAGUNMODI, ATAKUMOSA WEST, OSUN, Nigeria",7.5289301,4.6492325,0.13140461939750592,0.08114441481572728,4,5,6
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-001,OJU OJA OKEBODE,256,622,True,-1,False,False,False,False,UNKNOWN,80,11,153,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/001/001-1677403120.pdf,"OJU OJA OKEBODE, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6844007,4.6140481,0.13411809325755703,0.08053033119038858,-1,-1,7
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-002,"ST. JOHN PRY. SCHOOL, OKE-BODE",218,498,True,-1,True,False,False,False,UNKNOWN,65,8,128,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/002/002-1677404051.pdf,"ST. JOHN PRY. SCHOOL, OKE-BODE, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6844007,4.6140481,0.13411809325755703,0.08053033119038858,-1,-1,7
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-003,ABEBEYUN/ISEDO PRY. SCHOL,173,461,True,-1,True,False,False,False,UNKNOWN,4,0,1,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/003/003-1677404473.pdf,"ABEBEYUN/ISEDO PRY. SCHOL, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.656748,4.6222773,0.1336354625954908,0.0806739578251937,-1,-1,-1
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-005,"L.A. PRY. SCHOOL, KAJOLA",412,924,True,-1,True,False,False,False,UNKNOWN,187,14,182,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/005/005-1677406359.pdf,"L.A. PRY. SCHOOL, KAJOLA, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6987811,4.6138868,0.1343690785853108,0.08052751597430512,-1,-1,7
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-006,ARAROMI KAJOLA,301,716,True,-1,False,False,False,False,UNKNOWN,183,16,81,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/006/006-1677405922.pdf,"ARAROMI KAJOLA, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6844007,4.6140481,0.13411809325755703,0.08053033119038858,-1,-1,7
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-007,LAALA VILLAGE,163,348,True,-1,True,False,False,False,UNKNOWN,30,5,112,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/007/007-1677406827.pdf,"LAALA VILLAGE, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.6690952,4.5877606,0.13385096188889303,0.08007152776327058,-1,-1,-1
OSUN,ATAKUMOSA WEST,OKE BODE,29-02-07-010,"MATERNITY CENTRE, OSUNJELA",302,845,True,-1,False,False,False,False,UNKNOWN,176,10,101,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/07/pu/010/010-1677408276.pdf,"MATERNITY CENTRE, OSUNJELA, OKE BODE, ATAKUMOSA WEST, OSUN, Nigeria",7.7338255,4.6056285,0.13498071874969672,0.08038338144868766,-1,-1,26
OSUN,ATAKUMOSA WEST,ISA OBI,29-02-08-001,"ISAOBI PRY. SCHOOL,",183,491,True,-1,False,False,False,False,UNKNOWN,82,3,91,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/001/001-1677388234.pdf,"ISAOBI PRY. SCHOOL,, ISA OBI, ATAKUMOSA WEST, OSUN, Nigeria",7.6166154,4.660858,0.13293501658810492,0.08134731806791787,-1,-1,-1
OSUN,ATAKUMOSA WEST,ISA OBI,29-02-08-003,RISAWE VILLAGE,236,628,True,-1,False,False,False,False,UNKNOWN,110,6,108,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/08/pu/003/003-1677392003.pdf,"RISAWE VILLAGE, ISA OBI, ATAKUMOSA WEST, OSUN, Nigeria",7.6242809,4.6708709,0.13306880480191652,0.0815220761405908,-1,-1,-1
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-002,"ST. JAMES PRY. SCHOOL, ILAA",191,545,True,-1,False,False,False,False,UNKNOWN,116,2,66,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97154/97154-1677499586.pdf,"ST. JAMES PRY. SCHOOL, ILAA, MUROKO, ATAKUMOSA WEST, OSUN, Nigeria",8.0238327,4.9490404,0.1400422992441864,0.08637704979421718,-1,-1,-1
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-004,ILOYA VILLAGE,116,318,True,-1,False,False,False,False,UNKNOWN,45,3,60,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97156/97156-1677496734.pdf,"ILOYA VILLAGE, MUROKO, ATAKUMOSA WEST, OSUN, Nigeria",7.6333,4.6167,0.13322621779248317,0.0805766155768222,-1,-1,4
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-005,IPOYE VILLAGE,95,269,True,-1,False,False,False,False,UNKNOWN,34,0,57,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97157/97157-1677496480.pdf,"IPOYE VILLAGE, MUROKO, ATAKUMOSA WEST, OSUN, Nigeria",7.6675547,4.6708709,0.13382407509176605,0.0815220761405908,-1,-1,-1
OSUN,ATAKUMOSA WEST,MUROKO,29-02-09-006,ESIRA VILLAGE,102,182,True,-1,True,False,False,False,UNKNOWN,81,0,20,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3705/ward/24407/pu/97158/97158-1677496032.pdf,"ESIRA VILLAGE, MUROKO, ATAKUMOSA WEST, OSUN, Nigeria",7.6675547,4.6708709,0.13382407509176605,0.0815220761405908,-1,-1,-1
OSUN,ATAKUMOSA WEST,IFEWARA  I,29-02-10-001,"TOWN HALL, IFEWARA",273,836,True,-1,False,False,False,False,UNKNOWN,127,3,140,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/10/pu/001/001-1677391973.pdf,"TOWN HALL, IFEWARA, IFEWARA  I, ATAKUMOSA WEST, OSUN, Nigeria",7.4689204,4.6773317,0.1303572525493719,0.08163483837290365,5,6,8
OSUN,ATAKUMOSA WEST,IFEWARA  I,29-02-10-002,OGOGODOJA VILLAGE,120,315,True,-1,False,False,False,False,UNKNOWN,40,3,77,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/10/pu/002/002-1677392866.pdf,"OGOGODOJA VILLAGE, IFEWARA  I, ATAKUMOSA WEST, OSUN, Nigeria",7.4514557,4.6708709,0.13005243603149885,0.0815220761405908,-1,-1,8
OSUN,ATAKUMOSA WEST,IFEWARA  I,29-02-10-003,AGBABIAKA VILLAGE,88,203,True,-1,False,True,False,False,UNKNOWN,46,1,25,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/10/pu/003/003-1677393776.pdf,"AGBABIAKA VILLAGE, IFEWARA  I, ATAKUMOSA WEST, OSUN, Nigeria",7.4514557,4.6708709,0.13005243603149885,0.0815220761405908,-1,-1,8
OSUN,ATAKUMOSA WEST,IFEWARA  I,29-02-10-004,"N. U. D. PRY. SCHOOL, IFEWARA",252,758,True,-1,False,False,False,False,UNKNOWN,97,6,147,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/02/ward/10/pu/004/004-1677395633.pdf,"N. U. D. PRY. SCHOOL, IFEWARA, IFEWARA  I, ATAKUMOSA WEST, OSUN, Nigeria",7.4956217,4.722147,0.13082327814893466,0.08241701291317266,-1,-1,-1
