State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File,Full_Location,Latitude,Longitude,Latitude_rad,Longitude_rad,Cluster_500m,Cluster_1000m,Cluster_2000m,Local_Moran_I,Local_Moran_p,Local_Moran_Significant,Local_Moran_Outlier,Getis_Ord_Gi,Getis_Ord_p,Getis_Ord_Significant,Getis_Ord_HotSpot,Getis_Ord_ColdSpot,Isolation_Forest_Score,Isolation_Forest_Outlier,Outlier_Score
OSUN,ODO-OTIN,BAALE,29-25-02-007,"IN FRONT OF AGBOLUAJE'S HOUSE, OKUKU",222,602,True,-1,True,True,False,False,UNKNOWN,75,13,129,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/02/pu/007/007-1677386007.pdf,"IN FRONT OF AGBOLUAJE'S HOUSE, OKUKU, BAALE, ODO-OTIN, OSUN, Nigeria",8.0078948,4.672163,0.1397641304133328,0.0815446275398558,99,29,29,0.1580125307814255,0.276,False,False,0.2749503601220989,0.273,False,False,False,1,False,0
OSUN,ODO-OTIN,BAALE,29-25-02-008,"OPPOSITE GUSTUS PRINTERS, OKUKU I",143,439,True,-1,False,False,False,False,UNKNOWN,33,6,18,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/02/pu/008/008-1677386908.pdf,"OPPOSITE GUSTUS PRINTERS, OKUKU I, BAALE, ODO-OTIN, OSUN, Nigeria",8.0078948,4.672163,0.1397641304133328,0.0815446275398558,99,29,29,-0.3864223356330576,0.285,False,False,0.2553442654548052,0.292,False,False,False,1,False,0
OSUN,ODO-OTIN,IGBAYE,29-25-03-001,"POST OFFICE, IGBAYE",302,796,True,-1,False,False,False,False,UNKNOWN,167,3,126,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/03/pu/001/001-1677385390.pdf,"POST OFFICE, IGBAYE, IGBAYE, ODO-OTIN, OSUN, Nigeria",8.0340018,4.647618,0.1402197835211509,0.0811162364749538,-1,88,74,0.4466997753296481,0.031,True,False,0.8611241414644853,0.041,True,True,False,1,False,1
OSUN,ODO-OTIN,IGBAYE,29-25-03-003,"ST. MARY'S PRY. SCHOOL, IGBAYE",249,690,True,-1,False,False,False,False,UNKNOWN,75,16,150,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/03/pu/003/003-1677384449.pdf,"ST. MARY'S PRY. SCHOOL, IGBAYE, IGBAYE, ODO-OTIN, OSUN, Nigeria",8.0340018,4.647618,0.1402197835211509,0.0811162364749538,-1,88,74,0.7473946230614588,0.041,True,False,0.7712550731040905,0.054,False,False,False,1,False,0
OSUN,ODO-OTIN,IGBAYE,29-25-03-004,"BAPTIST PRY. SCHOOL, IGBAYE I",201,507,True,-1,False,False,False,False,UNKNOWN,71,5,116,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/03/pu/004/004-1677368408.pdf,"BAPTIST PRY. SCHOOL, IGBAYE I, IGBAYE, ODO-OTIN, OSUN, Nigeria",8.0213414,4.6145153,0.1399988178565314,0.0805384853686538,-1,-1,75,0.3857228165568359,0.008,True,False,1.1653735424698055,0.007,True,True,False,1,False,1
OSUN,ODO-OTIN,IGBAYE,29-25-03-005,"N.U.D PRY. SCHOOL, IGBAYE",210,534,True,-1,False,False,False,False,UNKNOWN,90,4,114,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/03/pu/005/005-1677383513.pdf,"N.U.D PRY. SCHOOL, IGBAYE, IGBAYE, ODO-OTIN, OSUN, Nigeria",8.031967,4.6400309,0.1401842695615313,0.0809838165992757,-1,88,74,0.2658559899817992,0.025,True,False,0.9060793665072576,0.03,True,True,False,1,False,1
OSUN,ODO-OTIN,IGBAYE,29-25-03-006,"ALAGBEDE BLACKSMITH SHOP, IGBAYE",234,595,True,-1,False,False,False,False,UNKNOWN,95,3,130,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/03/pu/006/006-1677381764.pdf,"ALAGBEDE BLACKSMITH SHOP, IGBAYE, IGBAYE, ODO-OTIN, OSUN, Nigeria",8.0340018,4.647618,0.1402197835211509,0.0811162364749538,-1,88,74,0.502463057633458,0.031,True,False,0.846142507855884,0.043,True,True,False,1,False,1
OSUN,ODO-OTIN,IGBAYE,29-25-03-007,"IMULEKE VILLAGE, IGBAYE",134,293,True,-1,False,False,False,False,UNKNOWN,21,2,109,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/03/pu/007/007-1677384639.pdf,"IMULEKE VILLAGE, IGBAYE, IGBAYE, ODO-OTIN, OSUN, Nigeria",8.0340018,4.647618,0.1402197835211509,0.0811162364749538,-1,88,74,0.1845039712582389,0.021,True,False,0.9248158056711272,0.026,True,True,False,1,False,1
OSUN,ODO-OTIN,FAJI/OPETE,29-25-04-001,"MATERNITY CENTRE PREMISES, FAAJI",169,408,True,-1,True,False,False,False,UNKNOWN,56,5,107,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/04/pu/001/001-1677383834.pdf,"MATERNITY CENTRE PREMISES, FAAJI, FAJI/OPETE, ODO-OTIN, OSUN, Nigeria",8.039731,4.6217932,0.1403197769246562,0.0806655086862847,-1,-1,74,0.2069589623477718,0.004,True,False,1.278001843519874,0.003,True,True,False,1,False,1
OSUN,ODO-OTIN,FAJI/OPETE,29-25-04-002,"ST. JOHN'S PRY. SCHOOL, FAAJI",237,535,True,-1,False,False,False,False,UNKNOWN,70,8,157,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/04/pu/002/002-1677391719.pdf,"ST. JOHN'S PRY. SCHOOL, FAAJI, FAJI/OPETE, ODO-OTIN, OSUN, Nigeria",8.039731,4.6217932,0.1403197769246562,0.0806655086862847,-1,-1,74,1.2004923944420705,0.009,True,False,1.0908328189631489,0.016,True,True,False,1,False,1
OSUN,ODO-OTIN,FAJI/OPETE,29-25-04-003,"N.U. D PRY. SCHOOL, OPETE",200,503,True,-1,False,False,False,False,UNKNOWN,81,1,116,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/04/pu/003/003-1677391724.pdf,"N.U. D PRY. SCHOOL, OPETE, FAJI/OPETE, ODO-OTIN, OSUN, Nigeria",8.0603314,4.6343813,0.140679321731884,0.080885212477855,-1,-1,-1,0.2824821243171468,0.031,True,False,0.853494763441788,0.043,True,True,False,1,False,1
OSUN,ODO-OTIN,FAJI/OPETE,29-25-04-005,"SEMI OLA AREA, OPETE",180,463,True,-1,True,False,False,False,UNKNOWN,94,0,76,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/04/pu/005/005-1677392491.pdf,"SEMI OLA AREA, OPETE, FAJI/OPETE, ODO-OTIN, OSUN, Nigeria",8.0603314,4.6343813,0.140679321731884,0.080885212477855,-1,-1,-1,-0.4219850317821622,0.012,True,True,1.0034783500556173,0.019,True,True,False,1,False,2
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-001,"BAPTIST PRY. SCHOOL, EKOSIN",285,634,True,-1,False,False,False,False,UNKNOWN,97,3,180,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/05/pu/001/001-1677367218.pdf,"BAPTIST PRY. SCHOOL, EKOSIN, EKOSIN/IYEKU, ODO-OTIN, OSUN, Nigeria",8.0213414,4.6145153,0.1399988178565314,0.0805384853686538,-1,-1,75,1.417992697260794,0.021,True,False,0.9258860456300784,0.024,True,True,False,1,False,1
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-002,"COURT HALL, EKOSIN",269,685,True,-1,False,True,False,False,UNKNOWN,99,1,139,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/05/pu/002/002-1677367915.pdf,"COURT HALL, EKOSIN, EKOSIN/IYEKU, ODO-OTIN, OSUN, Nigeria",8.0197744,4.6730947,0.1399714685471527,0.0815608887724966,23,29,29,0.479162892363455,0.077,False,False,0.6282986733326237,0.096,False,False,False,1,False,0
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-003,"ST. PAUL'S PRY. SCHOOL, EKOSIN",316,643,True,-1,False,False,False,False,UNKNOWN,142,8,161,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/05/pu/003/003-1677363463.pdf,"ST. PAUL'S PRY. SCHOOL, EKOSIN, EKOSIN/IYEKU, ODO-OTIN, OSUN, Nigeria",8.0318071,4.6311533,0.1401814787800574,0.0808288732496007,-1,88,74,0.9420254182125788,0.036,True,False,0.8014924111271184,0.048,True,True,False,1,False,1
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-004,"EKOSIN GRAMMAR SCHOOL, EKOSIN",345,852,True,-1,False,False,False,False,UNKNOWN,106,3,228,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/05/pu/004/004-1677365365.pdf,"EKOSIN GRAMMAR SCHOOL, EKOSIN, EKOSIN/IYEKU, ODO-OTIN, OSUN, Nigeria",8.0235803,4.6093816,0.1400378940331544,0.0804488854008442,-1,-1,75,0.7969984402373005,0.245,False,False,0.3287969930407013,0.24,False,False,False,1,False,0
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-005,"TOWN HALL, IYEKU",301,610,True,-1,False,False,False,False,UNKNOWN,132,0,168,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/05/pu/005/005-1677385237.pdf,"TOWN HALL, IYEKU, EKOSIN/IYEKU, ODO-OTIN, OSUN, Nigeria",8.0529904,4.5914647,0.1405511971114951,0.0801361765040937,-1,-1,-1,0.9342912925322776,0.045,True,False,0.7151542367699076,0.068,False,False,False,1,False,0
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-006,"ST. PAUL'S PRY. SCHOOL, EKOSIN",356,768,True,-1,False,False,False,False,UNKNOWN,135,0,218,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/05/pu/006/006-1677368306.pdf,"ST. PAUL'S PRY. SCHOOL, EKOSIN, EKOSIN/IYEKU, ODO-OTIN, OSUN, Nigeria",8.0318071,4.6311533,0.1401814787800574,0.0808288732496007,-1,88,74,1.3181743418174192,0.095,False,False,0.5882071373506159,0.109,False,False,False,1,False,0
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-007,"ALAGBEDE COMP. BESIDE BAPTIST PRY. SCHOOL, EKOSIN",200,450,True,-1,False,True,False,False,UNKNOWN,106,0,89,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/05/pu/007/007-1677367023.pdf,"ALAGBEDE COMP. BESIDE BAPTIST PRY. SCHOOL, EKOSIN, EKOSIN/IYEKU, ODO-OTIN, OSUN, Nigeria",7.984801,4.648026,0.1393610675665357,0.0811233574183019,-1,89,76,-0.046417687497464,0.281,False,False,0.2633250270062773,0.283,False,False,False,1,False,0
OSUN,ODO-OTIN,EKOSIN/IYEKU,29-25-05-008,"ELESIN FUNFUN COMMUNITY PRY. SCHOOL, IYEKU",153,302,True,-1,False,False,False,False,UNKNOWN,79,0,74,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/05/pu/008/008-1677367473.pdf,"ELESIN FUNFUN COMMUNITY PRY. SCHOOL, IYEKU, EKOSIN/IYEKU, ODO-OTIN, OSUN, Nigeria",8.0529904,4.5914647,0.1405511971114951,0.0801361765040937,-1,-1,-1,-0.4889541417187029,0.01,True,True,1.0673492129863928,0.016,True,True,False,1,False,2
OSUN,ODO-OTIN,ORE/AGBEYE,29-25-06-001,"ST. GABRIEL'S PRY. SCHOOL, ORE",429,826,True,-1,True,False,False,False,UNKNOWN,237,1,188,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/06/pu/001/001-1677382466.pdf,"ST. GABRIEL'S PRY. SCHOOL, ORE, ORE/AGBEYE, ODO-OTIN, OSUN, Nigeria",7.9621683,4.5682458,0.1389660524329196,0.0797309302504023,-1,-1,-1,-0.2081414560429885,0.407,False,False,-0.1229475113759927,0.408,False,False,False,-1,True,1
OSUN,ODO-OTIN,ORE/AGBEYE,29-25-06-002,"TOWN HALL, ORE",455,827,True,-1,True,True,False,False,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/06/pu/002/002-1677369855.pdf,"TOWN HALL, ORE, ORE/AGBEYE, ODO-OTIN, OSUN, Nigeria",7.963228,4.566664,0.138984547687003,0.0797033226322943,-1,-1,-1,-1.0771691814148392,0.095,False,False,0.5824083040997523,0.107,False,False,False,-1,True,1
OSUN,ODO-OTIN,ORE/AGBEYE,29-25-06-003,"ALL SAINTS PRY. SCHOOL, AGBEYE",365,794,True,-1,False,False,False,False,UNKNOWN,179,1,169,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/06/pu/003/003-1677372241.pdf,"ALL SAINTS PRY. SCHOOL, AGBEYE, ORE/AGBEYE, ODO-OTIN, OSUN, Nigeria",7.999687,4.598033,0.1396208772789876,0.0802508149653524,100,90,77,0.1799725513934162,0.38,False,False,0.1362910601428664,0.358,False,False,False,1,False,0
OSUN,ODO-OTIN,ORE/AGBEYE,29-25-06-004,"POSTAL AGENCY, AGBEYE",324,831,True,-1,False,False,False,False,UNKNOWN,132,0,191,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/06/pu/004/004-1677381379.pdf,"POSTAL AGENCY, AGBEYE, ORE/AGBEYE, ODO-OTIN, OSUN, Nigeria",8.0001506,4.551184,0.1396289686253998,0.0794331456640856,-1,-1,-1,-0.4374135272345948,0.295,False,False,-0.250768357889745,0.296,False,False,False,1,False,0
OSUN,ODO-OTIN,ORE/AGBEYE,29-25-06-005,"AGANJU VILLAGE, NEAR AGBEYE",321,602,True,-1,False,False,False,False,UNKNOWN,136,0,184,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/06/pu/005/005-1677384732.pdf,"AGANJU VILLAGE, NEAR AGBEYE, ORE/AGBEYE, ODO-OTIN, OSUN, Nigeria",7.9985449,4.5966258,0.1396009438736005,0.0802262546921183,100,90,77,0.1275362042674218,0.421,False,False,0.0800469199420767,0.413,False,False,False,1,False,0
OSUN,ODO-OTIN,ORE/AGBEYE,29-25-06-006,"OPEN SPACE IN FRONT OF OYADOSU'S HOUSE, AGBEYE",242,623,True,-1,False,True,False,False,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/06/pu/006/006-1677385817.pdf,"OPEN SPACE IN FRONT OF OYADOSU'S HOUSE, AGBEYE, ORE/AGBEYE, ODO-OTIN, OSUN, Nigeria",7.9985449,4.5966258,0.1396009438736005,0.0802262546921183,100,90,77,-1.424417883585478,0.04,True,True,0.7704255473123562,0.05,False,False,False,1,False,1
OSUN,ODO-OTIN,IJABE/ILA ODO,29-25-07-002,"ST. FRANCIS GABRIEL PRY. SCHOOL, IJABE",279,729,True,-1,False,True,False,False,UNKNOWN,100,0,171,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/07/pu/002/002-1677389421.pdf,"ST. FRANCIS GABRIEL PRY. SCHOOL, IJABE, IJABE/ILA ODO, ODO-OTIN, OSUN, Nigeria",8.0348209,4.6954263,0.140234079513054,0.081950648719735,-1,-1,29,0.3747500602909568,0.269,False,False,0.2753954141935552,0.27,False,False,False,1,False,0
OSUN,ODO-OTIN,IJABE/ILA ODO,29-25-07-003,"TOWN HALL, IJABE",289,772,True,-1,False,False,False,False,UNKNOWN,146,11,120,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3728/ward/24654/pu/99389/99389-1677593704.pdf,"TOWN HALL, IJABE, IJABE/ILA ODO, ODO-OTIN, OSUN, Nigeria",8.0554281,4.6993523,0.140593743002671,0.0820191703461683,-1,-1,-1,0.1894068859047724,0.156,False,False,0.4665036705932796,0.157,False,False,False,1,False,0
OSUN,ODO-OTIN,IJABE/ILA ODO,29-25-07-004,"N.U.D.PRY. SCHOOL, KONTA",275,909,True,-1,True,False,False,False,UNKNOWN,148,10,98,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/07/pu/004/004-1677396474.pdf,"N.U.D.PRY. SCHOOL, KONTA, IJABE/ILA ODO, ODO-OTIN, OSUN, Nigeria",8.0087414,4.7174062,0.1397789063707802,0.0823342703439941,-1,-1,-1,-0.0015313202022398,0.323,False,False,0.2145511672212408,0.302,False,False,False,1,False,0
OSUN,ODO-OTIN,IJABE/ILA ODO,29-25-07-005,"TOWN HALL, ILA-ODO",207,795,True,-1,False,False,False,False,UNKNOWN,73,6,119,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3728/ward/24654/pu/99391/99391-1677593975.pdf,"TOWN HALL, ILA-ODO, IJABE/ILA ODO, ODO-OTIN, OSUN, Nigeria",8.0554281,4.6993523,0.140593743002671,0.0820191703461683,-1,-1,-1,0.1821018476883169,0.157,False,False,0.4702513702474947,0.153,False,False,False,1,False,0
OSUN,ODO-OTIN,IJABE/ILA ODO,29-25-07-006,IN FRONT OF POSTAL AGENCY ILA-ODO,199,783,True,-1,True,False,False,False,UNKNOWN,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/07/pu/006/006-1677380984.pdf,"IN FRONT OF POSTAL AGENCY ILA-ODO, IJABE/ILA ODO, ODO-OTIN, OSUN, Nigeria",8.0558626,4.698658,0.1406013264582709,0.0820070525251717,-1,-1,-1,-1.6952718712785766,0.023,True,True,0.9170789970181876,0.024,True,True,False,-1,True,3
OSUN,ODO-OTIN,IJABE/ILA ODO,29-25-07-007,"N.U.D. PRY. SCHOOL, ALAPATA",194,352,True,-1,True,False,False,False,UNKNOWN,81,0,109,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3728/ward/24654/pu/99393/99393-1677594084.pdf,"N.U.D. PRY. SCHOOL, ALAPATA, IJABE/ILA ODO, ODO-OTIN, OSUN, Nigeria",8.0299845,4.7246001,0.1401496684091105,0.0824598275850533,-1,-1,-1,0.0548041833959344,0.274,False,False,0.2747653158261742,0.27,False,False,False,1,False,0
OSUN,ODO-OTIN,OKUA/EKUSA,29-25-08-002,"TOWH HALL, OKUA",213,508,True,-1,False,False,False,False,UNKNOWN,50,150,20,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/08/pu/002/002-1677373464.pdf,"TOWH HALL, OKUA, OKUA/EKUSA, ODO-OTIN, OSUN, Nigeria",8.0087703,4.6224992,0.139779410770934,0.0806778307108038,-1,-1,75,-2.2469970794126564,0.002,True,True,1.5259977294698546,0.001,True,True,False,1,False,2
OSUN,ODO-OTIN,OKUA/EKUSA,29-25-08-003,"ST. THOMAS PRY. SCHOOL  I, EKUSA",205,527,True,-1,True,False,False,False,UNKNOWN,71,1,132,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/08/pu/003/003-1677374145.pdf,"ST. THOMAS PRY. SCHOOL  I, EKUSA, OKUA/EKUSA, ODO-OTIN, OSUN, Nigeria",8.0114893,4.654722,0.1398268662732957,0.0812402246650154,-1,-1,29,0.1853605760473771,0.259,False,False,0.2937686988313077,0.262,False,False,False,1,False,0
OSUN,ODO-OTIN,OKUA/EKUSA,29-25-08-004,"POSTAL AGENCY, EKUSA",223,553,True,-1,False,False,False,False,UNKNOWN,67,5,147,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/08/pu/004/004-1677374734.pdf,"POSTAL AGENCY, EKUSA, OKUA/EKUSA, ODO-OTIN, OSUN, Nigeria",8.0001506,4.551184,0.1396289686253998,0.0794331456640856,-1,-1,-1,-0.0785969234808342,0.44,False,False,-0.0856537707893387,0.441,False,False,False,1,False,0
OSUN,ODO-OTIN,OKUA/EKUSA,29-25-08-005,"ST. THOMAS PRY. SCHOOL II, EKUSA",194,501,True,-1,True,False,False,False,UNKNOWN,75,1,119,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/08/pu/005/005-1677375314.pdf,"ST. THOMAS PRY. SCHOOL II, EKUSA, OKUA/EKUSA, ODO-OTIN, OSUN, Nigeria",8.0114893,4.654722,0.1398268662732957,0.0812402246650154,-1,-1,29,0.1326099499885543,0.234,False,False,0.3424926463880615,0.235,False,False,False,1,False,0
OSUN,ODO-OTIN,OKUA/EKUSA,29-25-08-006,"ST. CECILIA'S  PRY. SCHOOL, OKUA",275,603,True,-1,False,False,False,False,UNKNOWN,113,2,156,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/08/pu/006/006-1677375759.pdf,"ST. CECILIA'S  PRY. SCHOOL, OKUA, OKUA/EKUSA, ODO-OTIN, OSUN, Nigeria",8.0194359,4.6127574,0.1399655606076347,0.080507804225733,-1,-1,75,1.0986611841789071,0.013,True,False,1.015645194553512,0.017,True,True,False,1,False,1
OSUN,ODO-OTIN,ASI/ASABA,29-25-09-001,"ST. ANDREW ' S PRY. SCHOOL  I, ASABA",198,420,True,-1,False,False,False,False,UNKNOWN,84,4,106,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/09/pu/001/001-1677369332.pdf,"ST. ANDREW ' S PRY. SCHOOL  I, ASABA, ASI/ASABA, ODO-OTIN, OSUN, Nigeria",8.0505788,4.7775353,0.140509106751254,0.083383721115255,-1,91,78,-0.0322216880038293,0.317,False,False,-0.2250085987839325,0.32,False,False,False,1,False,0
OSUN,ODO-OTIN,ASI/ASABA,29-25-09-002,"OPP. AFRICAN CHURCH, ASABA`",136,356,True,-1,False,False,False,False,UNKNOWN,70,0,65,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/09/pu/002/002-1677369908.pdf,"OPP. AFRICAN CHURCH, ASABA`, ASI/ASABA, ODO-OTIN, OSUN, Nigeria",8.0505788,4.7775353,0.140509106751254,0.083383721115255,-1,91,78,0.0445347235908493,0.449,False,False,-0.0712997772069336,0.455,False,False,False,1,False,0
OSUN,ODO-OTIN,ASI/ASABA,29-25-09-003,"ST. ANDREW'S PRY. SCHOOL  II, ASABA",166,328,True,-1,False,False,False,False,UNKNOWN,47,9,109,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/09/pu/003/003-1677368409.pdf,"ST. ANDREW'S PRY. SCHOOL  II, ASABA, ASI/ASABA, ODO-OTIN, OSUN, Nigeria",8.0505788,4.7775353,0.140509106751254,0.083383721115255,-1,91,78,-0.0471563434784783,0.307,False,False,-0.236257034572171,0.318,False,False,False,1,False,0
OSUN,ODO-OTIN,ASI/ASABA,29-25-09-004,"ASI MARKET SQUARE, ASI",186,500,True,-1,False,False,False,False,UNKNOWN,66,1,117,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/09/pu/004/004-1677371554.pdf,"ASI MARKET SQUARE, ASI, ASI/ASABA, ODO-OTIN, OSUN, Nigeria",8.0602597,4.7892257,0.1406780703308104,0.0835877570861302,-1,-1,78,-0.0905653988116739,0.286,False,False,-0.2587400047554897,0.298,False,False,False,1,False,0
OSUN,ODO-OTIN,OLUNISA,29-25-10-001,"INISA GRAMMAR SCHOOL, INISA",288,873,True,-1,False,False,False,False,UNKNOWN,133,14,129,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/10/pu/001/001-1677384539.pdf,"INISA GRAMMAR SCHOOL, INISA, OLUNISA, ODO-OTIN, OSUN, Nigeria",7.9713947,4.6551336,0.1391270834910256,0.0812474084402167,101,89,76,0.408755618633983,0.047,True,False,0.7108506172022355,0.068,False,False,False,1,False,0
OSUN,ODO-OTIN,OLUNISA,29-25-10-003,"POST OFFICE, INISA",337,826,True,-1,True,True,False,False,UNKNOWN,150,2,166,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/10/pu/003/003-1677385961.pdf,"POST OFFICE, INISA, OLUNISA, ODO-OTIN, OSUN, Nigeria",7.974139,4.6527845,0.1391749805616881,0.0812064089107581,101,89,76,0.5780776644721772,0.164,False,False,0.4557624759724561,0.162,False,False,False,1,False,0
OSUN,ODO-OTIN,OLUNISA,29-25-10-005,"AKOLEGBARO'S COMPOUND, INISA",204,545,True,-1,False,False,False,False,UNKNOWN,136,1,62,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/10/pu/005/005-1677382018.pdf,"AKOLEGBARO'S COMPOUND, INISA, OLUNISA, ODO-OTIN, OSUN, Nigeria",7.974139,4.6527845,0.1391749805616881,0.0812064089107581,101,89,76,-0.3110081412792816,0.162,False,False,0.4547764370139033,0.163,False,False,False,1,False,0
OSUN,ODO-OTIN,OLUNISA,29-25-10-006,"OBA OKUNOYE COMPOUND, INISA",293,696,True,-1,False,False,False,False,UNKNOWN,135,0,133,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/10/pu/006/006-1677385224.pdf,"OBA OKUNOYE COMPOUND, INISA, OLUNISA, ODO-OTIN, OSUN, Nigeria",7.974139,4.6527845,0.1391749805616881,0.0812064089107581,101,89,76,0.2959638991856566,0.161,False,False,0.4553656661683263,0.163,False,False,False,1,False,0
OSUN,ODO-OTIN,OLUNISA,29-25-10-007,"OYEDELE COMPOUND, INISA",265,626,True,-1,True,False,False,False,UNKNOWN,126,3,123,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/10/pu/007/007-1677383457.pdf,"OYEDELE COMPOUND, INISA, OLUNISA, ODO-OTIN, OSUN, Nigeria",7.974139,4.6527845,0.1391749805616881,0.0812064089107581,101,89,76,0.2104748794018625,0.163,False,False,0.4552608516962636,0.163,False,False,False,1,False,0
OSUN,ODO-OTIN,OLUNISA,29-25-10-008,"RAILWAY STATION ROAD AREA, INISA",254,775,True,-1,False,False,False,False,UNKNOWN,130,7,106,1,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/10/pu/008/008-1677384628.pdf,"RAILWAY STATION ROAD AREA, INISA, OLUNISA, ODO-OTIN, OSUN, Nigeria",7.974139,4.6527845,0.1391749805616881,0.0812064089107581,101,89,76,0.0974193138710396,0.058,False,False,0.6805491725058403,0.076,False,False,False,1,False,0
OSUN,ODO-OTIN,OLUNISA,29-25-10-009,"24 IKUPELETE AREA, INISA",235,703,True,-1,True,False,False,False,UNKNOWN,126,1,93,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/10/pu/009/009-1677390117.pdf,"24 IKUPELETE AREA, INISA, OLUNISA, ODO-OTIN, OSUN, Nigeria",7.974139,4.6527845,0.1391749805616881,0.0812064089107581,101,89,76,-0.0737164932183841,0.046,True,True,0.7292863232865991,0.061,False,False,False,1,False,1
OSUN,ODO-OTIN,OLUKOTUN,29-25-11-001,"ST. PETER'S PRY. SCHOOL AREA, INISA I",256,553,True,-1,True,False,False,False,UNKNOWN,118,4,132,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/25/ward/11/pu/001/001-1677381700.pdf,"ST. PETER'S PRY. SCHOOL AREA, INISA I, OLUKOTUN, ODO-OTIN, OSUN, Nigeria",7.9097371,4.6834501,0.1380509553621479,0.0817416245978576,7,8,10,-0.258457488066607,0.173,False,False,-0.408943220747585,0.199,False,False,False,1,False,0
